density,temperature,carrier_fraction,relative_drift,pressure,energy_density,enthalpy_per_particle,mobility_00,mobility_01,mobility_11,drift_energy
0.12,0.08,0.025,0.0032,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.002259406501996782
0.12,0.08,0.025,0.0048000000000000004,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.005124075318121479
0.12,0.08,0.025,0.0064,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.009210044946136328
0.12,0.08,0.025,0.008,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.0145927486714816
0.12,0.08,0.025,0.009600000000000001,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.021369172146866233
0.12,0.08,0.025,0.0112,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.02965785339226777
0.12,0.08,0.025,0.0128,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.039598882794932476
0.12,0.08,0.025,0.014400000000000001,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.051353903109375196
0.12,0.08,0.025,0.016,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03549899893651811,0.029657196153891736,0.11225191285755078,0.06510610945737945
0.12,0.08,0.04666666666666667,0.0,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.0
0.12,0.08,0.04666666666666667,0.0016,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.0005681724343516663
0.12,0.08,0.04666666666666667,0.0032,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.002283581221771234
0.12,0.08,0.04666666666666667,0.0048000000000000004,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.005178900815352409
0.12,0.08,0.04666666666666667,0.0064,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.009308588636918034
0.12,0.08,0.04666666666666667,0.008,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.01474888507702009
0.12,0.08,0.04666666666666667,0.009600000000000001,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.0215978134949397
0.12,0.08,0.04666666666666667,0.0112,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.029975180218687104
0.12,0.08,0.04666666666666667,0.0128,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.04002257454500172
0.12,0.08,0.04666666666666667,0.014400000000000001,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.05190336873935205
0.12,0.08,0.04666666666666667,0.016,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03587882361649732,0.02997451594813091,0.11345296213092376,0.06580271803593578
0.12,0.08,0.06833333333333333,0.0,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.0
0.12,0.08,0.06833333333333333,0.0016,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.0005741872891127181
0.12,0.08,0.06833333333333333,0.0032,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.002307755941545685
0.12,0.08,0.06833333333333333,0.0048000000000000004,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.005233726312583338
0.12,0.08,0.06833333333333333,0.0064,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.00940713232769974
0.12,0.08,0.06833333333333333,0.008,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.014905021482558574
0.12,0.08,0.06833333333333333,0.009600000000000001,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.021826454843013165
0.12,0.08,0.06833333333333333,0.0112,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.030292507045106422
0.12,0.08,0.06833333333333333,0.0128,0.009599999999999746,0.13573035248206786,1.2110862706838967,0.03625864829647653,0.03029183574237008,0.11465401140429672,0.040446266295070955
